Date,Latitude,Longitude,Maximum Wind
18610830,46.5,36.3,90
18610830,47.7,34.8,90
18610830,49.0,32.7,90
18610917,28.5,50.0,70
18610927,28.5,77.5,70
18610927,31.7,78.0,70
18610927,34.5,77.4,70
18610927,35.2,77.1,60
18610928,39.0,75.1,60
18610928,42.0,72.6,50
18610928,45.0,67.5,50
18611006,20.0,46.0,60
18611006,21.0,47.0,60
18611006,22.0,48.0,60
18611006,23.0,49.0,60
18611007,24.0,50.0,60
18611007,25.0,51.0,60
18611007,26.0,52.0,60
18611007,27.2,52.8,60
18611008,28.5,53.4,60
18611008,30.0,53.8,60
18611008,32.0,54.0,60
18611008,34.0,53.6,60
18611009,35.5,52.4,50
18611009,36.8,51.3,50
18611009,38.0,50.0,50
18611009,39.0,48.5,50
18611007,35.3,75.3,50
18611101,25.5,82.1,60
18611101,26.0,81.8,60
18611101,27.2,81.1,50
18611101,29.2,80.1,60
18611102,31.2,78.6,70
18611102,33.2,77.3,70
18611102,34.7,77.6,70
18611102,35.2,76.3,70
18611102,37.0,75.0,60
18611103,38.7,73.8,60
18611103,40.3,72.8,60
18611103,41.0,72.3,60
18611103,41.2,72.0,60
18611103,42.0,71.5,50
18611103,44.0,70.0,50
18620615,32.0,75.6,50
18620615,32.5,75.3,50
18620615,33.0,75.0,50
18620615,33.3,74.6,50
18620616,33.5,74.4,50
18620616,33.9,74.1,50
18620616,34.2,73.8,50
18620616,34.7,73.3,50
18620617,35.0,72.9,50
18620617,35.5,72.5,50
18620617,36.0,72.0,50
18620617,36.5,71.3,50
18620818,28.8,71.5,90
18620818,30.1,71.5,90
18620818,31.4,71.4,90
18620818,32.7,71.3,90
18620819,34.0,70.6,90
18620819,34.9,70.0,90
18620819,35.8,68.8,90
18620819,37.0,67.1,90
18620820,38.5,64.6,90
18620820,39.7,62.5,90
18620820,41.0,60.0,80
18620820,42.5,57.0,80
18620821,44.5,53.0,80
18620912,22.2,56.0,60
18620912,22.4,57.0,60
18620912,22.5,58.0,60
18620912,22.7,59.2,60
18620913,23.1,60.4,70
18620913,23.4,61.5,70
18620913,23.7,62.8,70
18620913,24.2,64.0,70
18620914,24.6,65.3,80
18620914,25.0,66.5,80
18620914,25.6,67.6,80
18620914,26.0,68.3,80
18620915,26.6,69.0,90
18620915,27.2,69.8,90
18620915,27.8,70.5,90
18620915,28.5,71.1,90
18620916,29.2,71.5,90
18620916,30.0,71.9,90
18620916,30.7,72.3,90
18620916,31.4,72.6,90
18620917,32.0,72.8,90
18620917,32.5,72.9,90
18620917,33.0,73.0,90
18620917,33.8,73.1,90
18620918,34.8,73.0,90
18620918,36.0,72.6,90
18620918,37.0,72.1,90
18620918,38.0,71.5,90
18620919,39.0,70.1,90
18620919,40.0,68.5,90
18620919,40.8,66.5,90
18620919,41.5,64.0,90
18620920,42.0,61.0,80
18620920,42.5,57.0,80
18621006,13.0,61.0,50
18621014,33.0,69.6,70
18621014,33.5,69.6,70
18621014,34.2,69.6,70
18621014,34.9,69.5,70
18621015,35.5,69.4,70
18621015,36.3,69.1,70
18621015,37.2,68.8,70
18621015,38.4,68.5,70
18621016,39.8,68.1,70
18621016,41.2,67.6,70
18621016,42.3,66.6,60
18621016,43.4,65.0,60
18621017,44.5,63.0,50
18621017,45.5,60.0,50
18621122,10.5,79.5,60
18621122,10.5,79.5,60
18621122,10.5,79.5,60
18621122,10.5,79.5,60
18621123,10.5,79.5,60
18621123,10.5,79.5,60
18621123,10.5,79.5,60
18621123,10.5,79.5,60
18621124,10.5,79.5,60
18621124,10.5,79.5,60
18621124,10.5,79.6,50
18621124,10.5,79.7,50
18621125,10.5,79.8,40
18621125,10.5,80.0,40
18630808,37.7,50.8,90
18630808,38.5,50.5,90
18630808,39.2,50.0,80
18630808,39.8,49.3,80
18630809,40.3,48.5,70
18630809,40.9,47.7,70
18630809,41.5,46.8,70
18630809,42.0,45.8,70
18630818,39.4,58.5,90
18630818,40.0,57.3,90
18630818,40.8,56.0,90
18630818,41.2,54.5,90
18630819,41.5,52.8,80
18630819,41.8,51.2,80
18630819,42.0,49.5,70
18630819,42.2,47.5,70
18630819,26.5,66.6,70
18630819,26.8,67.0,70
18630819,27.2,67.5,70
18630819,27.7,68.8,70
18630820,28.6,70.3,80
18630820,29.6,71.6,80
18630820,30.5,72.6,90
18630820,31.8,73.1,90
18630821,33.2,73.1,90
18630821,34.5,73.1,90
18630821,35.7,72.6,90
18630821,37.0,71.8,90
18630822,38.3,70.8,90
18630822,39.5,69.5,90
18630822,41.0,67.8,80
18630822,42.8,65.8,80
18630823,44.5,63.6,70
18630823,46.0,61.7,60
18630827,29.5,75.5,90
18630827,30.9,75.3,90
18630827,32.3,75.0,90
18630827,33.7,74.6,90
18630828,35.3,73.9,90
18630828,36.5,73.1,90
18630828,37.9,72.0,80
18630828,39.5,70.5,80
18630909,18.5,60.2,60
18630909,19.2,61.2,60
18630909,20.2,62.0,70
18630909,21.4,62.6,70
18630910,22.6,63.2,70
18630910,23.9,63.7,70
18630910,25.1,64.0,70
18630910,26.4,64.1,70
18630911,27.8,64.1,70
18630911,29.3,63.9,70
18630911,30.6,63.8,70
18630911,31.6,63.5,70
18630912,32.7,63.1,70
18630912,33.7,62.6,70
18630912,34.5,62.0,70
18630912,35.5,61.5,70
18630913,36.0,61.1,70
18630913,36.8,60.5,70
18630913,37.5,59.8,70
18630913,38.5,58.6,70
18630914,39.4,57.1,70
18630914,40.2,55.7,70
18630914,41.2,54.1,70
18630914,42.5,52.1,70
18630915,43.8,49.7,60
18630915,44.9,47.3,60
18630915,46.0,45.0,60
18630915,46.9,43.2,60
18630916,47.9,41.0,50
18630916,48.9,38.9,50
18630916,50.0,36.8,50
18630916,51.0,34.3,50
18630916,24.7,79.9,40
18630916,25.2,79.9,40
18630916,25.7,79.8,50
18630916,26.3,79.6,50
18630917,27.0,79.4,60
18630917,27.8,79.3,60
18630917,28.8,79.1,60
18630917,30.1,78.9,60
18630918,31.5,78.6,60
18630918,32.9,78.0,60
18630918,34.3,77.3,60
18630918,34.6,77.1,60
18630918,36.0,76.5,50
18630919,38.5,75.6,50
18630919,42.0,73.5,40
18630918,22.5,96.5,50
18630918,22.6,96.8,50
18630919,22.7,97.1,50
18630919,22.7,97.6,50
18630919,23.0,98.0,40
18630919,23.2,98.5,40
18630926,31.1,70.1,50
18630926,32.5,70.6,50
18630927,34.5,71.6,50
18630927,37.0,72.8,40
18630929,28.5,95.7,60
18630929,28.9,95.3,60
18630929,29.3,94.8,60
18630929,29.6,94.3,50
18630930,29.8,93.7,50
18630930,30.0,93.1,50
18630930,30.1,92.5,40
18630930,30.2,91.9,40
18631001,30.3,91.3,40
18631001,30.4,90.7,40
18631001,30.5,90.1,40
18631001,30.6,89.5,40
18640716,30.8,76.0,70
18640716,31.8,75.1,70
18640716,33.0,74.0,70
18640716,34.5,72.4,70
18640717,36.0,69.8,70
18640717,37.3,67.0,70
18640717,38.5,64.5,70
18640717,39.7,61.5,70
18640718,41.0,58.0,60
18640718,42.4,54.0,60
18640718,44.0,49.5,60
18640718,46.0,44.0,60
18640725,24.0,89.0,60
18640826,14.8,54.5,70
18640826,14.9,55.6,70
18640826,14.9,56.8,70
18640826,14.9,58.1,70
18640827,15.0,59.5,70
18640827,15.0,60.9,70
18640827,15.0,62.5,70
18640827,15.0,63.9,70
18640828,15.1,65.3,70
18640828,15.1,66.6,70
18640828,15.2,68.1,70
18640828,15.4,69.6,70
18640829,15.6,71.3,70
18640829,15.8,73.0,70
18640829,16.0,74.4,70
18640829,16.1,75.6,70
18640830,16.2,77.1,70
18640830,16.5,78.6,70
18640830,16.7,80.5,70
18640830,16.9,82.1,70
18640831,17.0,83.6,70
18640831,17.2,85.1,70
18640831,17.4,86.6,70
18640831,17.6,88.1,70
18640901,17.7,89.6,50
18640901,17.9,91.1,40
18640905,33.0,72.5,50
18640905,33.0,72.5,50
18640905,33.0,72.5,50
18640905,33.0,72.5,50
18640906,33.0,72.5,50
18640906,33.0,72.5,50
18640906,33.0,72.5,50
18640906,33.0,72.5,50
18640907,33.0,72.5,50
18640907,33.0,72.5,50
18640907,33.0,72.5,50
18640907,33.0,72.5,50
18640908,33.0,72.5,50
18640908,33.0,72.5,50
18640908,33.0,72.5,50
18640908,33.0,72.5,50
18641022,28.5,72.0,50
18641022,29.5,72.6,50
18641022,30.5,72.9,50
18641022,31.7,73.1,50
18641023,33.0,73.3,60
18641023,34.3,73.1,60
18641023,35.5,72.5,70
18641023,37.0,70.9,70
18641024,38.4,68.8,70
18641024,39.5,66.6,70
18641024,40.5,64.3,70
18641024,41.5,61.5,70
18650530,13.0,80.0,50
18650630,26.0,97.5,50
18650820,30.3,78.3,50
18650820,30.6,78.1,50
18650820,31.0,77.9,50
18650820,31.4,77.5,50
18650821,31.9,77.0,50
18650821,32.4,76.6,50
18650821,32.9,76.3,50
18650821,33.2,75.9,50
18650822,33.5,75.6,50
18650822,33.8,75.3,50
18650822,34.0,75.0,60
18650822,34.5,74.6,60
18650823,34.9,74.1,60
18650823,35.4,73.6,60
18650823,35.9,73.1,60
18650823,36.4,72.4,60
18650824,37.0,71.5,60
18650824,37.5,70.8,60
18650824,38.3,70.0,60
18650824,39.3,69.0,60
18650906,16.0,55.5,90
18650906,16.0,56.7,90
18650906,16.0,58.0,90
18650906,16.0,59.3,90
18650907,16.1,60.8,90
18650907,16.2,62.4,90
18650907,16.5,63.8,90
18650907,16.7,65.5,90
18650908,16.7,67.5,90
18650908,17.0,69.5,90
18650908,17.1,71.0,90
18650908,17.4,72.4,90
18650909,17.7,73.6,90
18650909,18.0,75.0,90
18650909,18.5,76.3,90
18650909,18.9,77.4,90
18650910,19.2,78.8,90
18650910,19.9,80.1,90
18650910,20.2,81.5,90
18650910,20.7,82.6,90
18650911,21.0,83.9,90
18650911,21.2,85.1,90
18650911,21.9,86.5,90
18650911,22.6,87.6,90
18650912,23.1,88.4,90
18650912,23.7,89.4,90
18650912,24.6,90.4,90
18650912,25.4,91.1,90
18650913,26.3,91.8,90
18650913,27.1,92.4,90
18650913,28.1,92.9,90
18650913,29.2,93.3,90
18650913,29.8,93.4,90
18650914,30.4,93.5,70
18650914,31.6,93.5,50
18650914,32.8,93.3,40
18650914,34.0,93.0,40
18650907,29.7,92.0,60
18650928,25.5,69.5,70
18651018,9.5N,80.4,40
18651018,9.7N,80.4,40
18651018,10.0,80.5,40
18651018,10.2,80.6,40
18651019,10.5,80.6,40
18651019,10.7,80.8,40
18651019,11.0,81.0,50
18651019,11.3,81.1,50
18651020,11.8,81.3,50
18651020,12.3,81.4,50
18651020,12.9,81.6,60
18651020,13.7,81.8,60
18651021,14.3,82.0,60
18651021,15.2,82.3,60
18651021,15.9,82.4,70
18651021,16.9,82.6,70
18651022,17.9,82.8,80
18651022,18.9,83.0,80
18651022,20.0,83.0,90
18651022,21.2,82.9,90
18651023,22.6,82.6,80
18651023,23.8,82.1,90
18651023,24.6,81.7,90
18651023,25.0,81.4,90
18651023,25.4,81.1,90
18651023,26.5,80.2,80
18651024,28.2,78.8,80
18651024,29.9,77.2,80
18651024,31.4,75.3,80
18651024,32.5,73.1,80
18651025,33.5,70.6,70
18651025,34.7,68.3,70
18651025,36.0,66.0,70
18651025,37.3,63.5,70
18660711,28.0,87.3,90
18660711,28.0,87.8,90
18660712,28.0,88.3,90
18660712,28.0,88.8,90
18660712,28.1,89.3,90
18660712,28.1,89.9,90
18660713,28.1,90.5,90
18660713,28.1,91.1,90
18660713,28.2,91.7,90
18660713,28.2,92.3,90
18660714,28.2,92.9,90
18660714,28.2,93.5,90
18660714,28.3,94.1,90
18660714,28.3,94.7,90
18660715,28.4,95.3,90
18660715,28.5,95.9,90
18660715,28.5,96.5,90
18660715,28.6,97.1,60
18660716,28.6,97.7,40
18660813,14.7,62.6,90
18660813,14.7,64.1,90
18660813,14.8,65.6,90
18660813,15.0,67.1,90
18660814,15.2,68.6,90
18660814,15.5,70.1,90
18660814,15.7,71.6,90
18660814,15.9,73.6,90
18660815,16.2,75.8,80
18660815,16.6,77.8,80
18660815,17.0,79.6,80
18660815,17.4,81.3,80
18660816,17.7,83.1,80
18660816,18.0,84.8,80
18660816,18.5,86.9,80
18660816,19.0,88.9,60
18660817,19.4,90.9,60
18660817,19.7,92.6,70
18660817,20.0,94.5,80
18660817,20.2,96.5,80
18660818,20.5,98.5,60
18660818,20.7,100.,40
18660904,33.0,68.1,70
18660904,34.0,68.0,70
18660904,35.0,67.8,70
18660904,36.0,67.4,70
18660905,37.2,66.9,70
18660905,38.5,66.1,70
18660905,39.8,65.1,70
18660905,41.0,64.1,70
18660906,42.4,62.2,70
18660906,43.4,60.4,70
18660906,44.5,58.6,70
18660906,45.5,56.5,70
18660907,46.3,54.2,60
18660907,47.0,51.2,60
18660918,15.0,29.5,70
18660922,40.0,62.5,90
18660922,41.0,61.7,90
18660922,42.0,60.9,90
18660922,43.0,60.1,90
18660923,44.0,59.3,80
18660923,45.0,58.6,80
18660923,46.0,57.8,70
18660923,47.0,57.0,70
18660924,48.3,55.9,60
18660924,49.5,55.0,60
18660924,51.0,54.0,60
18660924,52.5,52.8,60
18660924,13.2,35.0,80
18660924,13.3,36.0,80
18660924,13.4,37.0,80
18660924,13.6,38.0,80
18660925,13.9,39.4,80
18660925,14.2,40.7,80
18660925,14.5,42.0,80
18660925,14.8,43.2,80
18660926,15.1,44.3,80
18660926,15.5,45.7,80
18660926,15.8,47.0,80
18660926,16.0,48.0,80
18660927,16.2,49.5,80
18660927,16.6,50.9,80
18660927,17.0,52.5,80
18660927,17.2,53.9,80
18660928,17.5,55.1,90
18660928,17.9,56.7,90
18660928,18.2,58.2,90
18660928,18.5,59.5,90
18660929,18.7,60.7,100
18660929,19.1,62.3,100
18660929,19.4,63.7,100
18660929,19.7,64.9,100
18660930,20.2,66.3,100
18660930,20.6,67.6,100
18660930,20.9,69.0,100
18660930,21.2,70.4,100
18661001,21.6,71.9,110
18661001,22.0,73.6,110
18661001,22.5,75.0,120
18661001,23.4,76.1,120
18661002,24.5,77.1,120
18661002,25.9,77.6,120
18661002,27.3,77.9,110
18661002,28.0,77.8,110
18661003,28.5,77.6,100
18661003,29.3,77.1,100
18661003,30.5,76.3,90
18661003,32.0,75.0,90
18661004,33.5,73.1,90
18661004,34.7,71.0,90
18661004,36.0,68.5,80
18661004,37.5,65.3,80
18661005,39.0,62.1,80
18661005,40.7,58.4,80
18661005,42.0,54.5,70
18661005,43.0,50.0,70
18661029,29.5,75.8,50
18661029,31.5,75.8,50
18661029,33.7,75.4,60
18661030,36.0,74.8,60
18661030,38.5,74.4,60
18661030,41.3,74.0,50
18661030,44.5,73.0,40
18670621,29.5,80.0,50
18670621,30.3,80.1,60
18670622,31.1,80.0,60
18670622,31.8,79.9,70
18670622,32.5,79.8,70
18670622,32.9,79.7,70
18670622,33.2,79.6,60
18670623,33.9,79.4,50
18670623,34.5,79.2,40
18670623,35.0,79.0,40
18670623,35.5,78.8,40
18670728,18.5,56.6,70
18670728,18.7,57.8,70
18670728,18.9,59.0,70
18670728,19.2,60.2,70
18670729,19.5,61.7,70
18670729,19.9,63.1,70
18670729,20.5,64.5,70
18670729,21.0,65.8,70
18670730,21.9,67.1,70
18670730,22.7,68.3,70
18670730,23.5,69.5,80
18670730,24.6,70.9,80
18670731,25.5,72.1,80
18670731,26.7,73.4,80
18670731,27.7,74.3,80
18670731,28.4,75.0,80
18670801,29.4,75.8,80
18670801,30.7,76.3,80
18670801,32.0,76.5,90
18670801,33.3,76.0,90
18670802,34.7,75.1,80
18670802,36.0,74.3,80
18670802,37.5,73.5,80
18670802,39.5,71.6,80
18670803,41.4,68.1,80
18670803,43.2,62.7,80
18670803,44.0,58.0,70
18670803,44.5,54.7,70
18670802,14.0,77.0,90
18670831,30.8,71.6,70
18670831,31.6,71.6,70
18670831,32.4,71.6,70
18670831,33.2,71.5,70
18670901,34.0,71.3,70
18670901,35.0,71.1,70
18670901,35.9,71.0,70
18670901,36.8,70.6,70
18670902,37.8,70.3,60
18670902,38.7,70.0,60
18670902,39.7,69.5,60
18670902,40.7,68.6,60
18670903,41.5,67.3,60
18670903,42.2,65.8,60
18670903,42.7,64.3,60
18670903,43.2,62.2,60
18670908,17.0,58.0,50
18670929,30.1,73.6,70
18670929,30.8,73.6,70
18670929,31.5,73.8,70
18670929,32.2,73.9,70
18670930,33.2,73.9,80
18670930,34.0,73.9,80
18670930,35.0,73.6,90
18670930,36.0,73.0,90
18671001,37.0,72.1,80
18671001,38.0,71.0,70
18671002,23.5,96.5,90
18671002,24.2,96.8,90
18671002,25.0,97.0,90
18671002,25.9,97.1,90
18671003,26.7,96.8,90
18671003,27.3,96.3,90
18671003,27.9,95.6,90
18671003,28.6,94.6,90
18671004,29.0,93.6,90
18671004,29.1,92.5,90
18671004,29.1,91.5,90
18671004,29.2,91.0,90
18671004,29.2,90.6,90
18671005,29.2,89.6,90
18671005,29.2,88.8,90
18671005,29.3,87.8,80
18671005,29.3,86.8,80
18671006,29.4,85.8,80
18671006,29.4,84.8,80
18671006,29.5,84.0,70
18671006,29.6,83.4,70
18671006,29.6,83.1,60
18671007,29.8,82.5,50
18671007,30.1,81.8,40
18671007,30.5,81.0,40
18671007,31.0,80.0,40
18671008,31.6,78.9,50
18671008,32.3,77.6,50
18671008,33.0,76.5,50
18671008,33.5,75.5,50
18671009,33.9,74.6,50
18671009,34.2,74.0,50
18671009,34.5,73.5,50
18671009,34.7,73.1,50
18671009,17.5,62.8,40
18671027,19.0,50.5,40
18671027,19.0,51.5,40
18671027,19.0,52.6,50
18671027,19.0,53.7,50
18671028,19.0,55.0,60
18671028,19.0,56.3,60
18671028,19.0,57.7,70
18671028,19.0,59.2,80
18671029,19.0,60.7,90
18671029,18.9,62.0,100
18671029,18.6,63.3,110
18671029,18.4,64.8,100
18671030,18.3,66.5,80
18671030,18.2,68.1,70
18671030,18.2,69.6,80
18671030,18.4,71.5,60
18671031,18.6,73.5,40
18680903,27.4,69.0,70
18680903,28.2,69.0,70
18680903,29.0,69.0,70
18680903,29.8,68.9,70
18680904,30.7,68.8,70
18680904,31.8,68.6,70
18680904,32.8,68.5,70
18680904,33.8,68.3,70
18680905,34.9,67.9,80
18680905,36.0,67.5,80
18680905,37.0,66.9,80
18680905,38.0,66.1,80
18680906,39.2,65.0,90
18680906,40.7,63.3,90
18680906,42.3,61.0,90
18680906,43.5,58.0,90
18680907,44.5,54.5,80
18680907,45.5,51.0,80
18681001,25.2,94.6,40
18681001,25.7,94.4,40
18681001,26.1,94.1,40
18681001,26.4,93.8,40
18681002,26.7,93.5,50
18681002,26.9,93.3,50
18681002,27.1,93.0,60
18681002,27.5,92.6,60
18681003,27.8,92.1,60
18681003,28.0,91.6,60
18681003,28.2,91.0,60
18681003,28.6,90.4,60
18681004,28.9,89.4,60
18681004,29.2,88.3,60
18681004,29.5,87.0,60
18681004,29.9,85.4,60
18681004,30.2,84.6,50
18681005,31.0,82.3,40
18681005,32.2,79.6,40
18681005,33.3,77.6,50
18681005,34.9,74.9,50
18681006,36.5,72.3,60
18681006,38.0,70.1,60
18681006,39.5,67.8,60
18681006,40.8,65.3,60
18681007,42.3,62.4,60
18681007,43.3,59.8,60
18681007,44.0,57.5,70
18681007,44.5,55.5,70
18681005,17.0,80.6,90
18681005,17.1,81.0,90
18681005,17.2,81.3,90
18681005,17.5,81.6,90
18681006,17.7,82.1,90
18681006,18.1,82.6,90
18681006,18.2,83.1,90
18681006,18.6,83.8,90
18681007,18.7,84.1,90
18681007,19.2,84.8,90
18681007,19.5,85.4,90
18681007,19.7,86.1,90
18681015,26.1,73.3,70
18681015,26.9,73.1,70
18681015,27.7,73.0,70
18681015,28.5,72.9,70
18681016,29.5,72.6,80
18681016,30.4,72.3,80
18681016,31.4,72.0,80
18681016,32.5,71.3,80
18681017,33.5,70.6,90
18681017,34.7,69.8,90
18681017,36.0,69.0,90
18681017,37.5,68.0,90
18690812,40.5,47.5,90
18690812,41.5,46.8,90
18690812,42.5,46.0,90
18690812,43.5,45.0,90
18690816,27.0,91.6,90
18690816,27.2,92.6,90
18690816,27.4,93.6,90
18690816,27.7,94.6,90
18690817,27.9,95.6,90
18690817,28.1,96.6,90
18690817,28.1,96.8,90
18690817,28.2,97.6,60
18690817,28.3,98.8,40
18690827,32.7,46.7,70
18690827,33.4,46.8,70
18690827,34.2,47.0,70
18690827,35.4,47.4,70
18690901,28.0,73.0,50
18690901,28.5,72.0,50
18690901,29.0,71.0,50
18690901,29.6,70.0,50
18690902,30.3,69.0,60
18690902,31.0,68.0,60
18690902,32.0,67.0,60
18690902,33.0,66.0,60
18690904,26.2,88.4,70
18690904,26.7,88.6,70
18690904,27.2,88.8,70
18690904,27.8,89.1,70
18690905,28.3,89.5,70
18690905,28.7,89.6,70
18690905,29.2,90.0,70
18690905,29.7,90.3,50
18690906,30.2,90.6,40
18690907,27.0,74.5,90
18690907,28.0,74.5,90
18690907,29.0,74.4,90
18690907,30.1,74.1,90
18690908,31.3,74.0,100
18690908,32.5,73.6,100
18690908,35.0,73.3,100
18690908,38.8,72.6,100
18690908,41.0,71.9,100
18690908,41.4,71.7,100
18690909,42.8,71.1,80
18690909,47.0,69.0,50
18690911,11.2,38.7,70
18690911,11.6,39.7,70
18690911,12.0,40.7,70
18690911,12.3,41.7,70
18690912,12.8,43.0,80
18690912,13.2,44.2,80
18690912,13.6,45.5,90
18690912,14.0,46.4,90
18690913,14.5,47.5,90
18690913,15.0,48.4,90
18690913,15.5,49.7,90
18690913,16.0,50.7,90
18690914,16.7,52.2,90
18690914,17.2,53.5,90
18690914,17.7,54.8,90
18690914,18.7,55.8,90
18690915,19.7,56.7,90
18690915,21.1,57.4,90
18690915,22.2,58.0,90
18690915,23.7,58.6,80
18690916,25.2,58.6,80
18690916,26.9,58.6,80
18690916,28.8,58.1,80
18690916,30.0,57.6,80
18690917,31.2,56.7,80
18690917,32.5,55.7,80
18690917,33.5,54.7,70
18690917,34.5,53.7,70
18690918,35.5,52.5,70
18690918,36.5,51.5,70
18690918,37.5,50.5,60
18690918,38.5,49.0,60
18690914,16.0,43.0,60
18691001,17.0,67.5,50
18691004,31.5,75.5,90
18691004,34.5,73.0,90
18691004,37.7,71.5,90
18691004,40.7,70.6,90
18691004,41.3,70.5,90
18691004,41.7,70.4,90
18691004,43.7,70.1,90
18691005,44.0,70.0,80
18691005,46.5,68.5,60
18691005,48.0,65.5,50
18700730,30.5,88.0,70
18700830,21.7,59.5,50
18700830,22.4,60.3,50
18700830,23.0,61.0,50
18700830,23.7,61.8,50
18700831,24.4,62.6,60
18700831,25.2,63.3,60
18700831,25.9,64.1,70
18700831,26.8,65.1,70
18700901,27.7,66.1,80
18700901,28.6,67.1,80
18700901,29.3,68.0,80
18700901,30.1,68.6,80
18700902,31.1,69.5,90
18700902,32.0,70.1,90
18700902,33.0,71.0,90
18700902,34.0,71.5,90
18700903,35.4,71.6,90
18700903,37.0,71.3,90
18700903,38.7,70.8,80
18700903,40.5,68.8,80
18700904,42.5,66.3,80
18700904,44.0,63.3,80
18700904,45.4,59.6,70
18700904,46.3,55.5,70
18700901,16.0,27.6,50
18700901,16.2,29.0,50
18700901,16.4,30.4,60
18700901,16.6,32.0,60
18700902,16.7,34.0,60
18700902,17.1,36.0,60
18700902,17.2,38.0,60
18700902,17.5,39.8,60
18700903,17.7,41.7,50
18700903,18.0,43.7,50
18700903,18.2,45.7,50
18700903,18.4,47.3,50
18700904,18.7,49.0,40
18700904,19.0,50.9,40
18700904,19.2,53.0,40
18700904,19.7,55.0,40
18700909,24.2,64.0,70
18700909,25.1,64.4,70
18700909,26.0,65.0,80
18700909,27.1,65.6,80
18700910,28.7,66.3,90
18700910,30.5,66.6,90
18700910,32.5,66.3,100
18700910,33.9,65.4,100
18700911,35.4,64.1,110
18700911,36.8,62.6,110
18700911,38.0,61.2,110
18700911,39.7,59.4,110
18700912,41.5,57.4,100
18700912,43.5,55.4,100
18700912,45.0,53.0,90
18700912,46.0,51.0,90
18700913,47.0,48.2,80
18700913,47.8,45.0,80
18700913,48.4,42.0,70
18700913,49.0,39.0,70
18700917,30.2,68.1,80
18700917,31.0,68.6,80
18700917,31.9,69.0,80
18700917,33.0,69.5,80
18700918,34.3,69.8,80
18700918,35.9,69.5,80
18700918,37.3,69.0,80
18700918,39.3,67.1,80
18700919,40.8,64.1,80
18700919,41.8,60.9,80
18700919,42.8,57.4,70
18700919,44.5,53.0,70
18700920,47.0,47.7,70
18700920,49.5,41.9,70
18700920,52.1,37.0,70
18700920,55.0,33.7,70
18701005,17.5,74.0,40
18701005,18.1,75.0,40
18701005,18.7,76.0,50
18701005,19.1,77.0,50
18701006,19.5,78.0,60
18701006,20.0,79.1,60
18701006,20.5,80.0,70
18701006,21.0,80.4,70
18701007,21.4,80.9,80
18701007,21.7,81.3,90
18701007,22.1,81.6,100
18701007,22.4,81.9,100
18701008,22.7,82.1,90
18701008,23.1,82.1,80
18701008,23.4,82.0,90
18701008,23.7,81.9,90
18701009,23.9,81.8,90
18701009,24.1,81.6,90
18701009,24.2,81.4,90
18701009,24.4,81.1,90
18701010,24.5,81.0,90
18701010,24.6,80.8,90
18701010,24.7,80.6,90
18701010,24.9,80.3,90
18701011,25.1,80.0,90
18701011,25.2,79.8,90
18701011,25.5,79.5,90
18701011,25.8,79.0,90
18701012,26.2,78.6,90
18701012,26.5,78.1,90
18701012,26.8,77.6,80
18701012,27.3,77.0,80
18701013,27.8,76.3,80
18701013,28.3,75.6,80
18701013,28.9,74.9,70
18701013,29.5,74.0,70
18701014,30.1,72.9,70
18701014,30.7,71.8,70
18701014,31.4,70.5,70
18701014,32.2,69.1,70
18701007,12.0,35.0,70
18701010,34.0,50.5,70
18701010,34.5,48.7,70
18701010,35.2,46.7,70
18701010,36.0,44.0,70
18701011,37.0,41.0,70
18701011,38.0,37.0,70
18701019,19.5,84.1,90
18701019,19.9,84.0,90
18701019,20.4,84.0,90
18701019,21.1,83.9,90
18701020,22.0,83.7,90
18701020,23.1,83.5,80
18701020,24.3,83.1,80
18701020,24.7,82.8,80
18701020,25.5,82.3,80
18701020,26.0,81.8,80
18701021,26.7,81.1,70
18701021,27.9,79.7,60
18701021,29.1,78.1,70
18701021,30.3,76.6,70
18701022,31.4,75.4,70
18701022,32.5,74.0,70
18701022,33.5,72.6,70
18701022,34.5,71.1,70
18701023,21.0,72.0,90
18701030,17.0,85.5,60
18701030,17.1,85.6,60
